lead_time,cloud_error_pp,ghi_error_wm2
48,0.0,-49.5
72,0.0,40.5
24,0.0,-87.7
48,0.0,-64.7
72,0.0,-38.7
24,0.0,-39.0
48,0.0,42.0
72,0.0,1.0
24,0.0,-31.0
48,0.0,-31.0
72,0.0,-12.0
24,0.0,-17.299999999999997
48,0.0,-18.299999999999997
72,0.0,-43.3
24,0.0,-23.0
48,0.0,-23.0
72,0.0,-38.0
24,0.0,-7.199999999999999
48,0.0,-8.2
72,0.0,-9.2
24,0.0,-3.5
48,0.0,-3.5
72,0.0,-2.5
24,0.0,-4.799999999999997
48,0.0,-48.8
72,0.0,-44.8
24,-9.0,95.8
48,0.0,-76.2
72,0.0,-61.2
24,-1.0,192.0
48,0.0,-146.0
72,0.0,-122.0
24,0.0,429.0
48,0.0,-132.0
72,0.0,-89.0
24,0.0,150.8
48,0.0,-181.2
72,0.0,-138.2
24,0.0,-12.200000000000045
48,0.0,-520.2
72,0.0,-505.20000000000005
24,15.0,25.5
48,15.0,-506.5
72,15.0,-290.5
24,25.0,-6.2000000000000455
48,25.0,-403.20000000000005
72,25.0,-167.20000000000005
24,86.0,118.80000000000001
48,86.0,-118.19999999999999
72,86.0,29.80000000000001
24,30.0,79.80000000000001
48,30.0,-35.19999999999999
72,30.0,20.80000000000001
24,13.0,15.299999999999997
48,13.0,1.2999999999999972
72,13.0,14.299999999999997
24,21.0,2.1999999999999993
48,-36.0,2.1999999999999993
72,41.0,2.1999999999999993
24,-17.0,-29.80000000000001
48,9.0,-57.80000000000001
72,-19.0,-31.80000000000001
24,39.0,-33.30000000000001
48,73.0,-113.30000000000001
72,45.0,-41.30000000000001
24,100.0,-95.5
48,100.0,-142.5
72,100.0,-83.5
24,100.0,-120.20000000000005
48,100.0,-74.20000000000005
72,13.0,20.799999999999955
24,62.0,-81.20000000000005
48,62.0,-199.20000000000005
72,-10.0,-33.200000000000045
24,44.0,-133.20000000000005
48,44.0,-135.20000000000005
72,44.0,-143.20000000000005
24,13.0,-101.0
48,13.0,-152.0
72,13.0,-89.0
24,0.0,32.799999999999955
48,-10.0,8.799999999999955
72,0.0,-2.2000000000000455
24,38.0,-39.80000000000001
48,39.0,-35.80000000000001
72,39.0,-231.8
24,25.0,-55.5
48,57.0,-53.5
72,57.0,-207.5
24,39.0,-10.299999999999997
48,52.0,-7.299999999999997
72,52.0,-47.3
24,77.0,-5.0
48,79.0,-5.0
72,32.0,-5.0
24,43.0,-45.5
48,88.0,-62.5
72,88.0,-49.5
24,33.0,-69.80000000000001
48,33.0,-86.80000000000001
72,26.0,-57.80000000000001
24,7.0,-39.799999999999955
48,7.0,-71.79999999999995
72,7.0,-72.79999999999995
24,-88.0,-23.799999999999955
48,6.0,-60.799999999999955
72,-2.0,-65.79999999999995
24,25.0,-43.5
48,48.0,-87.5
72,-47.0,-32.5
24,-56.0,-33.799999999999955
48,38.0,-140.79999999999995
72,38.0,-52.799999999999955
24,-90.0,-38.799999999999955
48,-84.0,-44.799999999999955
72,-11.0,-51.799999999999955
24,-98.0,-17.200000000000045
48,2.0,-47.200000000000045
72,2.0,-60.200000000000045
24,-92.0,7.300000000000011
48,-44.0,3.3000000000000114
72,-80.0,4.300000000000011
24,-6.0,8.699999999999989
48,8.0,7.699999999999989
72,94.0,-11.300000000000011
24,-5.0,0.7999999999999972
48,82.0,-4.200000000000003
72,90.0,-10.200000000000003
24,11.0,-6.0
48,92.0,-6.0
72,6.0,-6.0
24,72.0,-42.19999999999999
48,53.0,-45.19999999999999
72,1.0,-36.19999999999999
24,95.0,-96.80000000000001
48,52.0,-45.80000000000001
72,0.0,-33.80000000000001
24,86.0,-82.29999999999995
48,86.0,-97.29999999999995
72,-4.0,-26.299999999999955
24,69.0,-125.0
48,69.0,-153.0
72,54.0,-39.0
24,12.0,-126.70000000000005
48,12.0,-178.70000000000005
72,12.0,-94.70000000000005
24,15.0,-205.5
48,15.0,-183.5
72,15.0,-161.5
24,0.0,-182.0
48,0.0,-463.0
72,0.0,-139.0
24,0.0,-172.29999999999995
48,0.0,-324.29999999999995
72,0.0,-80.29999999999995
24,0.0,-115.30000000000001
48,0.0,-90.30000000000001
72,0.0,-17.30000000000001
24,0.0,-95.5
48,0.0,-60.5
72,0.0,-27.5
24,0.0,-15.700000000000003
48,0.0,-25.700000000000003
72,0.0,-8.700000000000003
24,6.0,-4.800000000000001
48,6.0,-4.800000000000001
72,6.0,-4.800000000000001
24,33.0,-28.30000000000001
48,100.0,-39.30000000000001
72,100.0,-57.30000000000001
24,0.0,-59.30000000000001
48,43.0,-38.30000000000001
72,100.0,-87.30000000000001
24,0.0,-32.799999999999955
48,39.0,-25.799999999999955
72,100.0,-43.799999999999955
24,98.0,-93.5
48,28.0,-12.5
72,100.0,-34.5
24,88.0,-44.799999999999955
48,60.0,-31.799999999999955
72,11.0,-30.799999999999955
24,100.0,-121.29999999999995
48,99.0,-62.299999999999955
72,100.0,-106.29999999999995
24,38.0,-151.79999999999995
48,38.0,-187.79999999999995
72,38.0,-136.79999999999995
24,32.0,-114.5
48,32.0,-305.5
72,32.0,-153.5
24,12.0,-35.80000000000001
48,12.0,-152.8
72,12.0,-77.80000000000001
24,76.0,-91.19999999999999
48,76.0,-94.19999999999999
72,76.0,-40.19999999999999
24,77.0,-12.0
48,76.0,-11.0
72,83.0,-12.0
24,0.0,4.0
48,0.0,3.0
72,0.0,0.0
24,0.0,59.2
48,0.0,10.200000000000003
72,0.0,-64.8
24,1.0,48.30000000000001
48,1.0,-21.69999999999999
72,1.0,-22.69999999999999
24,-90.0,1.2999999999999545
48,1.0,-89.70000000000005
72,1.0,-115.70000000000005
24,1.0,41.799999999999955
48,1.0,36.799999999999955
72,1.0,45.799999999999955
24,0.0,44.5
48,0.0,37.5
72,0.0,32.5
24,41.0,-54.799999999999955
48,41.0,-74.79999999999995
72,41.0,-21.799999999999955
24,-76.0,-36.200000000000045
48,-76.0,-39.200000000000045
72,-76.0,-37.200000000000045
24,0.0,-53.200000000000045
48,0.0,-55.200000000000045
72,0.0,-51.200000000000045
24,0.0,-41.700000000000045
48,0.0,-43.700000000000045
72,0.0,-41.700000000000045
24,-3.0,-12.699999999999989
48,-3.0,-13.699999999999989
72,-3.0,-15.699999999999989
24,0.0,6.799999999999997
48,0.0,6.799999999999997
72,72.0,-19.200000000000003
24,79.0,-5.199999999999999
48,79.0,-6.199999999999999
72,79.0,-5.199999999999999
24,75.0,-37.19999999999999
48,87.0,-40.19999999999999
72,75.0,-32.19999999999999
24,45.0,-37.19999999999999
48,74.0,-84.19999999999999
72,74.0,-16.19999999999999
24,89.0,-61.0
48,89.0,-102.0
72,89.0,-17.0
24,0.0,0.0
48,84.0,-36.0
72,100.0,-66.0
24,0.0,-15.0
48,0.0,-17.0
72,81.0,-88.0
24,0.0,-25.0
48,0.0,-28.0
72,0.0,-32.0
24,0.0,-43.700000000000045
48,8.0,-59.700000000000045
72,0.0,-37.700000000000045
24,0.0,-50.200000000000045
48,100.0,-335.20000000000005
72,5.0,-51.200000000000045
24,100.0,-128.79999999999995
48,100.0,-284.79999999999995
72,6.0,-47.799999999999955
24,100.0,-126.80000000000001
48,100.0,-172.8
72,6.0,-26.80000000000001
24,17.0,-33.8
48,17.0,-25.799999999999997
72,-78.0,-1.7999999999999972
24,1.0,-9.3
48,1.0,-10.3
72,1.0,-13.3
24,3.0,-68.5
48,3.0,-80.5
72,3.0,-93.5
24,3.0,-101.0
48,3.0,-112.0
72,0.0,-104.0
24,0.0,-90.5
48,0.0,-135.5
72,0.0,-70.5
24,0.0,-107.70000000000005
48,0.0,-173.70000000000005
72,0.0,-71.70000000000005
24,1.0,-222.29999999999995
48,1.0,-321.29999999999995
72,1.0,-26.299999999999955
24,5.0,-325.70000000000005
48,5.0,-368.70000000000005
72,5.0,-90.70000000000005
24,0.0,-418.70000000000005
48,0.0,-359.70000000000005
72,0.0,-170.70000000000005
24,0.0,-159.3
48,0.0,-142.3
72,0.0,-1.3000000000000114
24,0.0,-53.5
48,0.0,-79.5
72,0.0,37.5
24,0.0,54.8
48,0.0,37.8
72,0.0,48.8
24,0.0,21.0
48,0.0,20.0
72,0.0,13.0
24,0.0,-5.0
48,0.0,7.0
72,-13.0,13.0
24,0.0,-60.5
48,0.0,-51.5
72,0.0,0.5
24,0.0,-59.7
48,0.0,-28.700000000000003
72,-31.0,229.3
24,0.0,-61.8
48,0.0,-4.799999999999997
72,-37.0,428.2
24,0.0,-65.7
48,0.0,65.3
72,0.0,468.3
24,0.0,-107.0
48,0.0,108.0
72,0.0,522.0
24,15.0,-143.3
48,15.0,142.7
72,15.0,484.7
24,0.0,-305.5
48,-22.0,194.5
72,0.0,279.5
24,1.0,-170.5
48,1.0,182.5
72,1.0,75.5
24,15.0,-3.1999999999999886
48,15.0,84.80000000000001
72,15.0,101.80000000000001
24,32.0,-20.0
48,32.0,108.0
72,32.0,9.0
24,94.0,-23.5
48,94.0,24.5
72,94.0,9.5
24,-36.0,-8.5
48,-36.0,-7.5
72,-36.0,-8.5
24,-100.0,-36.5
48,-100.0,-33.5
72,-95.0,-35.5
24,-3.0,-39.19999999999999
48,-8.0,-36.19999999999999
72,-8.0,-40.19999999999999
24,-5.0,-31.799999999999955
48,-6.0,-34.799999999999955
72,-1.0,-39.799999999999955
24,36.0,-31.700000000000045
48,0.0,-29.700000000000045
72,10.0,-35.700000000000045
24,40.0,-59.799999999999955
48,5.0,-42.799999999999955
72,10.0,-51.799999999999955
24,17.0,-51.0
48,15.0,-57.0
72,23.0,-70.0
24,36.0,-62.299999999999955
48,0.0,-59.299999999999955
72,11.0,-69.29999999999995
24,28.0,-45.700000000000045
48,7.0,-46.700000000000045
72,12.0,-54.700000000000045
24,56.0,-55.299999999999955
48,-22.0,-26.299999999999955
72,3.0,-34.299999999999955
24,39.0,-11.300000000000011
48,15.0,-11.300000000000011
72,98.0,-25.30000000000001
24,100.0,-9.0
48,10.0,2.0
72,67.0,-9.0
24,95.0,-12.0
48,100.0,-30.0
72,100.0,-31.0
24,74.0,-150.3
48,74.0,-208.3
72,74.0,-197.3
24,42.0,15.699999999999989
48,95.0,-254.3
72,97.0,-338.3
24,43.0,-70.20000000000005
48,88.0,-468.20000000000005
72,82.0,-276.20000000000005
24,100.0,-544.3
48,100.0,-631.3
72,100.0,-472.29999999999995
24,37.0,129.29999999999995
48,100.0,-566.7
72,100.0,-402.70000000000005
24,3.0,153.29999999999995
48,98.0,-459.70000000000005
72,98.0,-378.70000000000005
24,7.0,-51.299999999999955
48,6.0,-62.299999999999955
72,96.0,-747.3
24,83.0,-353.0
48,66.0,-143.0
72,86.0,-597.0
24,80.0,-263.70000000000005
48,64.0,-172.70000000000005
72,80.0,-348.70000000000005
24,29.0,-78.30000000000001
48,54.0,-165.3
72,57.0,-229.3
24,19.0,5.200000000000003
48,71.0,-23.799999999999997
72,85.0,-67.8
24,0.0,-13.7
48,0.0,-12.7
72,0.0,-13.7
24,0.0,-97.5
48,0.0,-98.5
72,0.0,-94.5
24,0.0,-57.7
48,0.0,-57.7
72,0.0,-41.7
24,0.0,-45.3
48,0.0,-37.3
72,0.0,-41.3
24,0.0,-46.7
48,0.0,2.299999999999997
72,0.0,-35.7
24,0.0,-40.3
48,0.0,-46.3
72,0.0,-33.3
24,0.0,-143.3
48,0.0,-121.30000000000001
72,0.0,-138.3
24,0.0,-204.3
48,0.0,-210.3
72,0.0,-199.3
24,0.0,-168.8
48,0.0,-173.8
72,0.0,-168.8
24,0.0,-94.2
48,0.0,-93.2
72,0.0,-94.2
24,0.0,-41.2
48,0.0,-38.2
72,0.0,-37.2
24,1.0,-21.2
48,1.0,-20.2
72,1.0,-19.2
24,2.0,-7.300000000000001
48,2.0,-24.3
72,2.0,-12.3
24,0.0,-41.3
48,0.0,-94.3
72,0.0,-13.299999999999997
24,0.0,-50.30000000000001
48,0.0,-191.3
72,0.0,97.69999999999999
24,0.0,-149.5
48,0.0,-214.5
72,0.0,40.5
24,0.0,-89.0
48,0.0,-85.0
72,0.0,179.0
24,0.0,-103.69999999999999
48,0.0,-130.7
72,0.0,120.30000000000001
24,0.0,-101.80000000000001
48,0.0,-115.80000000000001
72,0.0,422.2
24,0.0,-114.0
48,0.0,-51.0
72,0.0,388.0
24,0.0,-89.5
48,0.0,-95.5
72,0.0,358.5
24,0.0,-82.0
48,0.0,-87.0
72,0.0,147.0
24,0.0,-47.2
48,0.0,-34.2
72,0.0,113.8
24,0.0,-16.5
48,0.0,-11.5
72,0.0,34.5
24,8.0,-13.700000000000003
48,3.0,-13.700000000000003
72,8.0,-13.700000000000003
24,94.0,-65.5
48,94.0,-71.5
72,94.0,-79.5
24,21.0,-42.5
48,97.0,-106.5
72,76.0,-85.5
24,5.0,-29.200000000000045
48,99.0,-86.20000000000005
72,99.0,-123.20000000000005
24,77.0,-34.200000000000045
48,2.0,-23.200000000000045
72,41.0,-30.200000000000045
24,4.0,-27.299999999999955
48,4.0,-21.299999999999955
72,5.0,-27.299999999999955
24,5.0,-32.200000000000045
48,6.0,-23.200000000000045
72,7.0,-30.200000000000045
24,5.0,-30.299999999999955
48,5.0,-28.299999999999955
72,0.0,-36.299999999999955
24,4.0,-37.5
48,4.0,-32.5
72,-1.0,-40.5
24,10.0,-39.0
48,5.0,-36.0
72,5.0,-41.0
24,6.0,-21.0
48,0.0,-21.0
72,5.0,-24.0
24,11.0,2.299999999999997
48,5.0,2.299999999999997
72,7.0,1.2999999999999972
24,0.0,-16.200000000000003
48,0.0,-16.200000000000003
72,0.0,-15.200000000000003
24,0.0,-46.69999999999999
48,0.0,-46.69999999999999
72,0.0,-42.69999999999999
24,5.0,-46.80000000000001
48,5.0,-45.80000000000001
72,0.0,-41.80000000000001
24,43.0,-45.700000000000045
48,5.0,-37.700000000000045
72,0.0,-38.700000000000045
24,16.0,-40.299999999999955
48,-7.0,-29.299999999999955
72,28.0,-37.299999999999955
24,100.0,-102.70000000000005
48,20.0,-38.700000000000045
72,6.0,-45.700000000000045
24,0.0,-56.700000000000045
48,93.0,-85.70000000000005
72,93.0,-80.70000000000005
24,84.0,-82.20000000000005
48,-11.0,-47.200000000000045
72,84.0,-144.20000000000005
24,-22.0,-56.299999999999955
48,-22.0,-52.299999999999955
72,-12.0,-65.29999999999995
24,-5.0,-47.0
48,-5.0,-44.0
72,0.0,-52.0
24,-2.0,-23.0
48,-2.0,-22.0
72,4.0,-27.0
24,0.0,-1.2000000000000028
48,0.0,-0.20000000000000284
72,100.0,-9.200000000000003
24,77.0,-17.0
48,77.0,-26.0
72,77.0,-22.0
24,4.0,-33.30000000000001
48,27.0,-88.30000000000001
72,27.0,-107.30000000000001
24,3.0,-98.69999999999999
48,3.0,-179.7
72,3.0,-148.7
24,19.0,-90.79999999999995
48,19.0,-160.79999999999995
72,19.0,-214.79999999999995
24,0.0,-63.5
48,0.0,-172.5
72,0.0,-261.5
24,0.0,-208.20000000000005
48,0.0,-410.20000000000005
72,0.0,-427.20000000000005
24,26.0,-406.70000000000005
48,26.0,-336.70000000000005
72,26.0,-346.70000000000005
24,7.0,-440.0
48,7.0,-467.0
72,7.0,-210.0
24,100.0,-366.29999999999995
48,100.0,-234.29999999999995
72,100.0,-65.29999999999995
24,100.0,-255.29999999999995
48,100.0,-222.29999999999995
72,100.0,-122.29999999999995
24,100.0,-72.69999999999999
48,100.0,-63.69999999999999
72,30.0,-38.69999999999999
24,0.0,-1.7000000000000028
48,100.0,-10.700000000000003
72,100.0,-25.700000000000003
24,0.0,-15.700000000000003
48,0.0,-16.700000000000003
72,0.0,-15.700000000000003
24,0.0,-41.30000000000001
48,0.0,-42.30000000000001
72,0.0,-41.30000000000001
24,0.0,-44.5
48,0.0,-45.5
72,0.0,-45.5
24,0.0,-40.0
48,0.0,-41.0
72,0.0,-43.0
24,0.0,-38.5
48,0.0,-38.5
72,0.0,-40.5
24,6.0,-47.200000000000045
48,0.0,-47.200000000000045
72,0.0,-47.200000000000045
24,100.0,-80.20000000000005
48,0.0,-57.200000000000045
72,5.0,-56.200000000000045
24,100.0,-152.79999999999995
48,6.0,-65.79999999999995
72,10.0,-63.799999999999955
24,100.0,-124.0
48,100.0,-88.0
72,42.0,-80.0
24,100.0,-128.29999999999995
48,100.0,-115.29999999999995
72,100.0,-84.29999999999995
24,97.0,-89.0
48,97.0,-78.0
72,90.0,-57.0
24,100.0,-17.799999999999997
48,100.0,-16.799999999999997
72,100.0,-21.799999999999997
24,0.0,-14.2
48,0.0,-14.2
72,0.0,-9.2
24,0.0,-41.3
48,0.0,-40.3
72,0.0,-24.299999999999997
24,0.0,-41.2
48,0.0,-0.20000000000000284
72,0.0,-36.2
24,0.0,-68.8
48,0.0,52.2
72,0.0,-35.8
24,21.0,-118.5
48,21.0,-126.5
72,21.0,-107.5
24,0.0,10.200000000000003
48,0.0,-63.8
72,0.0,-45.8
24,0.0,1.7000000000000028
48,0.0,-41.3
72,0.0,-31.299999999999997
24,0.0,-114.30000000000001
48,0.0,-105.30000000000001
72,0.0,-137.3
24,0.0,-153.7
48,0.0,-120.69999999999999
72,0.0,-164.7
24,0.0,-320.3
48,0.0,-288.3
72,0.0,-326.3
24,0.0,-112.0
48,0.0,-97.0
72,0.0,-131.0
24,0.0,-33.7
48,0.0,-44.7
72,0.0,-50.7
24,0.0,-30.0
48,0.0,-32.0
72,0.0,-32.0
24,0.0,-13.0
48,0.0,-71.0
72,0.0,-69.0
24,0.0,-26.5
48,0.0,-99.5
72,0.0,-84.5
24,0.0,46.2
48,0.0,-82.8
72,0.0,-36.8
24,0.0,-29.5
48,0.0,-163.5
72,0.0,-78.5
24,0.0,42.19999999999999
48,0.0,-123.80000000000001
72,0.0,-48.80000000000001
24,0.0,-10.199999999999989
48,0.0,-180.2
72,0.0,-52.19999999999999
24,1.0,-260.8
48,1.0,-262.8
72,1.0,-177.8
24,0.0,-84.5
48,0.0,-114.5
72,0.0,-133.5
24,0.0,-65.8
48,0.0,-81.8
72,-3.0,67.2
24,0.0,-70.8
48,0.0,-66.8
72,0.0,-72.8
24,0.0,-18.5
48,0.0,-0.5
72,0.0,-13.5
24,0.0,-29.8
48,0.0,-29.8
72,0.0,-29.8
24,0.0,-54.3
48,0.0,-55.3
72,0.0,-55.3
24,0.0,-76.2
48,0.0,-74.2
72,0.0,-76.2
24,0.0,-76.8
48,0.0,-70.8
72,0.0,-88.8
24,0.0,-56.0
48,0.0,-46.0
72,0.0,-54.0
24,0.0,-40.0
48,0.0,-62.0
72,0.0,-35.0
24,0.0,-54.7
48,0.0,-92.7
72,0.0,29.299999999999997
24,0.0,-93.0
48,0.0,-104.0
72,0.0,-121.0
24,0.0,-70.7
48,0.0,65.3
72,0.0,-51.7
24,0.0,-58.0
48,0.0,-50.0
72,0.0,-55.0
24,0.0,-23.5
48,0.0,8.5
72,0.0,-26.5
24,0.0,-37.8
48,0.0,-35.8
72,0.0,-34.8
24,-38.0,13.5
48,-29.0,14.5
72,50.0,-0.5
24,-80.0,88.19999999999999
48,-17.0,84.19999999999999
72,-86.0,90.19999999999999
24,0.0,220.7
48,0.0,228.7
72,-63.0,261.7
24,1.0,361.2
48,1.0,242.2
72,-3.0,387.2
24,0.0,266.2
48,0.0,287.2
72,0.0,240.2
24,0.0,61.299999999999955
48,0.0,-1.7000000000000455
72,0.0,-67.70000000000005
24,0.0,-6.7000000000000455
48,0.0,-69.70000000000005
72,0.0,-291.70000000000005
24,0.0,142.79999999999995
48,0.0,-251.20000000000005
72,0.0,-295.20000000000005
24,0.0,61.5
48,0.0,-196.5
72,0.0,-340.5
24,-21.0,60.19999999999999
48,-19.0,25.19999999999999
72,1.0,-263.8
24,-77.0,45.0
48,-36.0,42.0
72,3.0,-14.0
24,-86.0,34.0
48,-25.0,28.0
72,8.0,17.0
24,21.0,-20.0
48,21.0,-48.0
72,21.0,-50.0
24,1.0,-10.0
48,1.0,-92.0
72,1.0,-79.0
24,0.0,47.0
48,0.0,-20.0
72,0.0,-17.0
24,0.0,-37.8
48,0.0,68.2
72,0.0,-80.8
24,0.0,-25.299999999999997
48,0.0,-6.299999999999997
72,0.0,-48.3
24,0.0,63.7
48,0.0,-30.299999999999997
72,0.0,32.7
24,0.0,72.2
48,0.0,119.2
72,0.0,-25.799999999999997
24,0.0,-12.700000000000003
48,0.0,-24.700000000000003
72,0.0,-56.7
24,0.0,-54.2
48,0.0,-27.200000000000003
72,0.0,-79.2
24,0.0,-44.8
48,0.0,-8.799999999999997
72,0.0,-73.8
24,0.0,-42.2
48,0.0,-42.2
72,0.0,-35.2
24,0.0,-7.0
48,0.0,-9.0
72,0.0,-2.0
24,0.0,-2.5
48,0.0,5.5
72,0.0,-2.5
24,0.0,-28.200000000000003
48,0.0,-23.200000000000003
72,0.0,-25.200000000000003
24,0.0,-17.5
48,0.0,-39.5
72,0.0,-34.5
24,0.0,-47.0
48,0.0,13.0
72,0.0,-83.0
24,0.0,-14.5
48,0.0,-25.5
72,0.0,-10.5
24,0.0,495.3
48,0.0,56.30000000000001
72,0.0,49.30000000000001
24,3.0,419.2
48,3.0,69.19999999999999
72,3.0,80.19999999999999
24,0.0,90.5
48,0.0,148.5
72,0.0,142.5
24,17.0,56.299999999999955
48,100.0,-38.700000000000045
72,100.0,-325.70000000000005
24,5.0,28.200000000000045
48,96.0,-22.799999999999955
72,100.0,-120.79999999999995
24,5.0,30.80000000000001
48,97.0,-14.199999999999989
72,100.0,-89.19999999999999
24,0.0,6.299999999999997
48,100.0,-6.700000000000003
72,100.0,-49.7
24,0.0,0.0
48,0.0,0.0
72,0.0,0.0
24,0.0,-21.5
48,0.0,-21.5
72,0.0,-21.5
24,0.0,-40.0
48,0.0,-39.0
72,0.0,-40.0
24,0.0,-45.0
48,0.0,-45.0
72,0.0,-44.0
24,0.0,-43.700000000000045
48,0.0,-43.700000000000045
72,0.0,-43.700000000000045
24,0.0,-45.5
48,0.0,-42.5
72,0.0,-45.5
24,0.0,-55.5
48,0.0,-53.5
72,0.0,-55.5
24,0.0,-62.799999999999955
48,0.0,-61.799999999999955
72,0.0,-64.79999999999995
24,0.0,-71.70000000000005
48,0.0,-62.700000000000045
72,0.0,-68.70000000000005
24,0.0,-68.79999999999995
48,0.0,-61.799999999999955
72,0.0,-67.79999999999995
24,0.0,-66.0
48,0.0,-60.0
72,0.0,-65.0
24,0.0,-49.69999999999999
48,0.0,-44.69999999999999
72,0.0,-48.69999999999999
24,0.0,-10.299999999999997
48,0.0,-8.299999999999997
72,0.0,-10.299999999999997
24,0.0,0.0
48,0.0,0.0
72,0.0,0.0
24,0.0,-33.2
48,0.0,-29.200000000000003
72,0.0,-37.2
24,0.0,-43.30000000000001
48,0.0,-104.30000000000001
72,0.0,-74.30000000000001
24,31.0,-198.5
48,31.0,-219.5
72,31.0,-258.5
24,53.0,-319.5
48,53.0,-382.5
72,53.0,-342.5
24,11.0,-137.70000000000005
48,11.0,-230.70000000000005
72,11.0,-423.70000000000005
24,100.0,-82.0
48,52.0,-65.0
72,100.0,-294.0
24,-1.0,-60.799999999999955
48,-1.0,-61.799999999999955
72,99.0,-89.79999999999995
24,-5.0,-61.5
48,6.0,-58.5
72,95.0,-554.5
24,77.0,-41.0
48,-18.0,-14.0
72,77.0,-208.0
24,-3.0,-60.799999999999955
48,-35.0,-56.799999999999955
72,2.0,-65.79999999999995
24,16.0,-55.19999999999999
48,86.0,-90.19999999999999
72,-14.0,-46.19999999999999
24,89.0,-21.0
48,89.0,-45.0
72,-11.0,-12.0
24,0.0,0.0
48,0.0,0.0
72,0.0,0.0
24,0.0,14.0
48,0.0,16.0
72,0.0,-6.0
24,0.0,9.799999999999997
48,0.0,38.8
72,0.0,67.8
24,0.0,10.699999999999989
48,-33.0,283.7
72,0.0,124.69999999999999
24,0.0,239.3
48,0.0,307.3
72,0.0,305.3
24,42.0,237.8
48,-50.0,298.8
72,42.0,278.8
24,0.0,103.29999999999995
48,0.0,99.29999999999995
72,6.0,106.29999999999995
24,-6.0,-47.0
48,-1.0,-49.0
72,10.0,-45.0
24,-2.0,-49.700000000000045
48,-2.0,-53.700000000000045
72,-2.0,-49.700000000000045
24,-1.0,-41.5
48,5.0,-45.5
72,-1.0,-40.5
24,0.0,-32.700000000000045
48,100.0,-66.70000000000005
72,0.0,-29.700000000000045
24,0.0,-17.80000000000001
48,63.0,-30.80000000000001
72,0.0,-16.80000000000001
24,0.0,1.7000000000000028
48,77.0,-5.299999999999997
72,0.0,1.7000000000000028
24,5.0,0.0
48,9.0,0.0
72,-1.0,0.0
24,0.0,-20.299999999999997
48,6.0,-20.299999999999997
72,0.0,-21.299999999999997
24,3.0,-40.80000000000001
48,44.0,-39.80000000000001
72,-3.0,-43.80000000000001
24,100.0,-64.5
48,100.0,-83.5
72,100.0,-55.5
24,61.0,-45.700000000000045
48,99.0,-85.70000000000005
72,6.0,-45.700000000000045
24,19.0,-76.29999999999995
48,19.0,-89.29999999999995
72,19.0,-43.299999999999955
24,0.0,-104.79999999999995
48,0.0,-101.79999999999995
72,0.0,-41.799999999999955
24,0.0,-110.29999999999995
48,0.0,-134.29999999999995
72,-25.0,-7.2999999999999545
24,0.0,-18.200000000000045
48,0.0,-52.200000000000045
72,0.0,73.79999999999995
24,0.0,-70.5
48,0.0,0.5
72,-35.0,145.5
24,0.0,-47.30000000000001
48,0.0,42.69999999999999
72,0.0,125.69999999999999
24,0.0,-9.800000000000011
48,0.0,24.19999999999999
72,0.0,66.19999999999999
24,0.0,25.200000000000003
48,0.0,26.200000000000003
72,0.0,1.2000000000000028
24,0.0,0.0
48,0.0,0.0
72,0.0,0.0
24,0.0,1.6999999999999993
48,0.0,-24.3
72,0.0,-25.3
24,0.0,-51.3
48,0.0,-47.3
72,0.0,-60.3
24,0.0,-73.2
48,0.0,-73.2
72,0.0,-80.2
24,0.0,-81.5
48,0.0,-92.5
72,0.0,-86.5
24,0.0,-152.7
48,0.0,-150.7
72,0.0,-131.7
24,0.0,-43.0
48,0.0,-217.0
72,0.0,-186.0
24,0.0,-40.5
48,0.0,-19.5
72,0.0,-79.5
24,0.0,-66.80000000000001
48,0.0,-52.80000000000001
72,0.0,-81.80000000000001
24,0.0,-172.5
48,0.0,-182.5
72,0.0,-134.5
24,0.0,-69.5
48,0.0,-34.5
72,0.0,-113.5
24,0.0,126.2
48,0.0,113.2
72,0.0,-40.8
24,0.0,19.0
48,0.0,19.0
72,0.0,1.0
24,0.0,0.0
48,0.0,0.0
72,0.0,0.0
24,0.0,-42.8
48,0.0,-30.799999999999997
72,0.0,-42.8
24,21.0,-57.0
48,21.0,-69.0
72,21.0,-49.0
24,0.0,-55.5
48,0.0,-78.5
72,0.0,-61.5
24,0.0,40.2
48,0.0,-42.8
72,0.0,-21.799999999999997
24,0.0,79.80000000000001
48,0.0,-74.19999999999999
72,0.0,-115.19999999999999
24,0.0,54.0
48,0.0,-60.0
72,0.0,-4.0
24,0.0,69.19999999999999
48,0.0,-79.80000000000001
72,0.0,18.19999999999999
24,0.0,33.69999999999999
48,0.0,69.69999999999999
72,0.0,91.69999999999999
24,0.0,0.0
48,0.0,-33.0
72,0.0,15.0
24,0.0,-6.200000000000003
48,0.0,-13.200000000000003
72,0.0,66.8
24,0.0,-4.299999999999997
48,0.0,27.700000000000003
72,0.0,57.7
24,0.0,-17.0
48,0.0,10.0
72,0.0,-1.0
24,1.0,-0.2
48,1.0,-0.2
72,1.0,-0.2
24,-59.0,4.200000000000003
48,-3.0,-40.8
72,0.0,-55.8
24,1.0,75.19999999999999
48,1.0,-125.80000000000001
72,1.0,-115.80000000000001
24,49.0,-140.8
48,61.0,-373.8
72,61.0,-369.8
24,80.0,-316.0
48,80.0,-607.0
72,80.0,-620.0
24,9.0,-90.5
48,9.0,-743.5
