lead_time,cloud_cover_fcst,kt_fcst,ghi_fcst,ghi_clear_sky
48,100.0,1.088199260102504,453.0,416.28405440868363
72,100.0,1.1626676421404236,484.0,416.28405440868363
24,100.0,1.281107719660395,248.0,193.58247256970833
48,100.0,1.3379310459356544,259.0,193.58247256970833
72,93.0,1.4464119415520589,280.0,193.58247256970833
24,100.0,0.018843768382590404,2.0,106.13588319456223
48,100.0,0.018843768382590404,2.0,106.13588319456223
72,100.0,0.06595318933906642,7.0,106.13588319456223
24,100.0,0.015207335836645533,5.0,328.7886881508438
48,100.0,0.01824880300397464,6.0,328.7886881508438
72,100.0,0.06691227768124035,22.0,328.7886881508438
24,100.0,0.01485945405720024,8.0,538.3777875825492
48,100.0,0.09101415610035148,49.0,538.3777875825492
72,100.0,0.02414661284295039,13.0,538.3777875825492
24,100.0,0.008491676896963464,6.0,706.5742223594892
48,100.0,0.17974049431905997,127.0,706.5742223594892
72,100.0,0.05519589983026252,39.0,706.5742223594892
24,100.0,0.025643606838307895,21.0,818.9175622763406
48,100.0,0.015874613757047743,13.0,818.9175622763406
72,100.0,0.0390759723250406,32.0,818.9175622763406
24,100.0,0.09691007358857388,84.0,866.7829554708331
48,100.0,0.011536913522449272,10.0,866.7829554708331
72,100.0,0.03230335786285796,28.0,866.7829554708331
24,100.0,0.05905786003591324,50.0,846.6273578080016
48,100.0,0.008268100405027854,7.0,846.6273578080016
72,100.0,0.0200796724122105,17.0,846.6273578080016
24,100.0,0.04342367448521447,33.0,759.954112387157
48,100.0,0.05526649479936387,42.0,759.954112387157
72,100.0,0.013158689237943779,10.0,759.954112387157
24,100.0,0.03587073512801159,22.0,613.3133296958869
48,100.0,0.08967683782002896,55.0,613.3133296958869
72,100.0,0.017935367564005794,11.0,613.3133296958869
24,100.0,0.028669390412564822,12.0,418.5648814751501
48,100.0,0.10512109817940435,44.0,418.5648814751501
72,100.0,0.014334695206282411,6.0,418.5648814751501
24,100.0,0.12258875017072762,24.0,195.7765289765622
48,100.0,0.1992067190274324,39.0,195.7765289765622
72,100.0,0.025539322952234923,5.0,195.7765289765622
24,100.0,0.04533945820785598,5.0,110.27921809470693
48,100.0,0.027203674924713588,3.0,110.27921809470693
72,100.0,0.027203674924713588,3.0,110.27921809470693
24,100.0,0.19503865183292393,65.0,333.2672749177993
48,100.0,0.021004162505084117,7.0,333.2672749177993
72,100.0,0.027005351792251008,9.0,333.2672749177993
24,100.0,0.15480960851819647,84.0,542.6019793217587
48,100.0,0.020272686829763825,11.0,542.6019793217587
72,100.0,0.047917259779441765,26.0,542.6019793217587
24,100.0,0.2069158888109901,147.0,710.4336010381445
48,100.0,0.025336639446243685,18.0,710.4336010381445
72,100.0,0.09008582914219977,64.0,710.4336010381445
24,100.0,0.19941957642134114,164.0,822.3866630500441
48,100.0,0.03647919080878192,30.0,822.3866630500441
72,100.0,0.13983689810033068,115.0,822.3866630500441
24,100.0,0.23336634949678597,203.0,869.8769142926316
48,100.0,0.04253475335655705,37.0,869.8769142926316
72,100.0,0.12875384799822676,112.0,869.8769142926316
24,100.0,0.25312240135956526,215.0,849.3914361004672
48,100.0,0.05297910726130436,45.0,849.3914361004672
72,100.0,0.20367523458234787,173.0,849.3914361004672
24,100.0,0.02623096738586325,20.0,762.4575832753569
48,100.0,0.023607870647276926,18.0,762.4575832753569
72,100.0,0.13508948203719573,103.0,762.4575832753569
24,100.0,0.11207809348249319,69.0,615.6421639236568
48,100.0,0.06334848762053963,39.0,615.6421639236568
72,100.0,0.032486403907969044,20.0,615.6421639236568
24,100.0,0.09030274816060205,38.0,420.80668389424414
48,100.0,0.0522805384087696,22.0,420.80668389424414
72,97.0,0.4063623667227092,171.0,420.80668389424414
24,100.0,0.17681565791299544,35.0,197.94627021789114
48,100.0,0.19702316167448064,39.0,197.94627021789114
72,100.0,0.16671190603225286,33.0,197.94627021789114
24,100.0,0.017477282474424077,2.0,114.43426647859941
48,100.0,0.017477282474424077,2.0,114.43426647859941
72,100.0,0.017477282474424077,2.0,114.43426647859941
24,100.0,0.023688457545655343,8.0,337.7172188008191
48,100.0,0.020727400352448425,7.0,337.7172188008191
72,100.0,0.020727400352448425,7.0,337.7172188008191
24,100.0,0.02194652839016176,12.0,546.7835179517225
48,100.0,0.025604283121855385,14.0,546.7835179517225
72,100.0,0.02194652839016176,12.0,546.7835179517225
24,100.0,0.02660167070896683,19.0,714.2408538120699
48,100.0,0.035002198301272144,25.0,714.2408538120699
72,100.0,0.009800615524356201,7.0,714.2408538120699
24,100.0,0.0205861616170048,17.0,825.7974612400535
48,100.0,0.032695668450537035,27.0,825.7974612400535
72,100.0,0.02300806298371125,19.0,825.7974612400535
24,100.0,0.05384290620586289,47.0,872.9097909444239
48,100.0,0.028639843726522816,25.0,872.9097909444239
72,100.0,0.05957087495116745,52.0,872.9097909444239
24,100.0,0.05633173622848043,48.0,852.0951636447513
48,100.0,0.011735778380933422,10.0,852.0951636447513
72,100.0,0.1549122746283212,132.0,852.0951636447513
24,100.0,0.052294083594339215,40.0,764.9048850399964
48,100.0,0.03791321060589593,29.0,764.9048850399964
72,100.0,0.015688225078301764,12.0,764.9048850399964
24,100.0,0.02103824647221778,13.0,617.9222216626871
48,100.0,0.24113067110464995,149.0,617.9222216626871
72,100.0,0.05178645285468992,32.0,617.9222216626871
24,100.0,0.049644209622897575,21.0,423.0100581622332
48,100.0,0.06855628947923952,29.0,423.0100581622332
72,100.0,0.0567362395690258,24.0,423.0100581622332
24,100.0,0.05497464959036277,11.0,200.09222581617573
48,100.0,0.21490090294414538,43.0,200.09222581617573
72,100.0,0.03998156333844565,8.0,200.09222581617573
24,5.0,0.3794368697173002,45.0,118.5968038201646
48,14.0,0.3878688001554624,46.0,118.5968038201646
72,93.0,0.261389843583029,31.0,118.5968038201646
24,6.0,0.6839388018105536,234.0,342.1358744094423
48,69.0,0.6722475402411424,230.0,342.1358744094423
72,0.0,0.6897844325952591,236.0,342.1358744094423
24,100.0,0.7514699957593123,414.0,550.9201995239737
48,100.0,0.7659911550976565,422.0,550.9201995239737
72,37.0,0.8258909373683263,455.0,550.9201995239737
24,100.0,0.8161625348052657,586.0,717.9942413551464
48,100.0,0.6504230439489063,467.0,717.9942413551464
72,96.0,0.8523745244041341,612.0,717.9942413551464
24,100.0,0.8442393788740185,700.0,829.1487195653041
48,100.0,0.8695665602402389,721.0,829.1487195653041
72,100.0,0.8128819162301263,674.0,829.1487195653041
24,100.0,0.8882486651713389,778.0,875.8808546590132
48,100.0,0.8163210740327859,715.0,875.8808546590132
72,100.0,0.7409683595066825,649.0,875.8808546590132
24,100.0,0.8833113172937735,755.0,854.7382844738312
48,100.0,0.8096045451222401,692.0,854.7382844738312
72,100.0,0.5498759193749319,470.0,854.7382844738312
24,100.0,0.9852779531351014,756.0,767.2961701765971
48,100.0,0.47178653311495594,362.0,767.2961701765971
72,100.0,0.4144423136203204,318.0,767.2961701765971
24,100.0,1.0303892832085428,639.0,620.1539655092388
48,100.0,0.6143635632276289,381.0,620.1539655092388
72,100.0,0.38216316137781636,237.0,620.1539655092388
24,78.0,1.227727901005784,522.0,425.1756432124456
48,80.0,1.145408980440262,487.0,425.1756432124456
72,100.0,0.4656898934849526,198.0,425.1756432124456
24,20.0,1.5,327.0,202.2149600019032
48,61.0,1.5,324.0,202.2149600019032
72,100.0,1.3253223203539326,268.0,202.2149600019032
24,100.0,0.34212346264248783,42.0,122.762699978543
48,100.0,0.11404115421416262,14.0,122.762699978543
72,100.0,0.09774956075499654,12.0,122.762699978543
24,100.0,0.32032723786971745,111.0,346.5206416356813
48,100.0,0.08368909818217844,29.0,346.5206416356813
72,100.0,0.12120490081556877,42.0,346.5206416356813
24,100.0,0.23423006608083913,130.0,555.0098762945893
48,100.0,0.1135114935622528,63.0,555.0098762945893
72,100.0,0.11891680277950295,66.0,555.0098762945893
24,100.0,0.112236231031525,81.0,721.692088691473
48,100.0,0.259113274109817,187.0,721.692088691473
72,100.0,0.052654034311085805,38.0,721.692088691473
24,100.0,0.08048635192476905,67.0,832.4392694878902
48,100.0,0.10331083978403192,86.0,832.4392694878902
72,100.0,0.05285670872671401,44.0,832.4392694878902
24,100.0,0.16613763512828758,146.0,878.7894439887881
48,100.0,0.059172308401855854,52.0,878.7894439887881
72,100.0,0.13086183588871966,115.0,878.7894439887881
24,100.0,0.1749637165711029,150.0,857.3206087505692
48,100.0,0.22978568109671516,197.0,857.3206087505692
72,100.0,0.06065408841131567,52.0,857.3206087505692
24,100.0,0.08315666325456263,64.0,769.6316506120568
48,100.0,0.06756478889433214,52.0,769.6316506120568
72,100.0,0.02598645726705082,20.0,769.6316506120568
24,100.0,0.07391482894086707,46.0,622.3379078209146
48,100.0,0.11729961984094123,73.0,622.3379078209146
72,100.0,0.03374372625561323,21.0,622.3379078209146
24,100.0,0.10063090519847309,43.0,427.30411611812127
48,100.0,0.18488003513207849,79.0,427.30411611812127
72,100.0,0.032763550529735425,14.0,427.30411611812127
24,100.0,0.06362722129347839,13.0,204.31506728917083
48,100.0,0.06362722129347839,13.0,204.31506728917083
72,100.0,0.09788803275919752,20.0,204.31506728917083
24,100.0,0.1890836988998437,24.0,126.92791678838815
48,100.0,0.2521115985331249,32.0,126.92791678838815
72,100.0,0.1890836988998437,24.0,126.92791678838815
24,100.0,0.19665461175389487,69.0,350.86896454963716
48,100.0,0.21090494593895973,74.0,350.86896454963716
72,100.0,0.20520481226493378,72.0,350.86896454963716
24,100.0,0.2629458553121118,147.0,559.0504547999578
48,100.0,0.22359341438104743,125.0,559.0504547999578
72,100.0,0.23253715095628932,130.0,559.0504547999578
24,100.0,0.25505534074060165,185.0,725.332782535811
48,100.0,0.3377759917916076,245.0,725.332782535811
72,100.0,0.2054229501099981,149.0,725.332782535811
24,100.0,0.30275180770932547,253.0,835.6680077791885
48,100.0,0.289588685635007,242.0,835.6680077791885
72,100.0,0.3075383975545322,257.0,835.6680077791885
24,100.0,0.8121275022084375,716.0,881.6349625557123
48,100.0,0.31418899177616927,277.0,881.6349625557123
72,100.0,0.306249197760165,270.0,881.6349625557123
24,100.0,0.8513191882306269,732.0,859.8420076979368
48,100.0,0.4442676638034146,382.0,859.8420076979368
72,100.0,0.45706071171398416,393.0,859.8420076979368
24,100.0,0.5246714834577626,405.0,771.911591861088
48,100.0,0.5998096218294915,463.0,771.911591861088
72,100.0,0.5920367109634506,457.0,771.911591861088
24,17.0,1.0873140323912625,679.0,624.4746041828572
48,100.0,0.9351861486251801,584.0,624.4746041828572
72,100.0,0.4755998050371207,297.0,624.4746041828572
24,5.0,1.2599087248550174,541.0,429.39618507860956
48,96.0,1.141137292382548,490.0,429.39618507860956
72,100.0,0.9129098339060384,392.0,429.39618507860956
24,5.0,1.5,332.0,206.39316522804685
48,97.0,1.39054992292448,287.0,206.39316522804685
72,100.0,1.027165796724703,212.0,206.39316522804685
24,0.0,0.41956386135460005,55.0,131.08850658020808
48,0.0,0.41956386135460005,55.0,131.08850658020808
72,0.0,0.41956386135460005,55.0,131.08850658020808
24,0.0,0.7207646899177205,256.0,355.1783315428839
48,0.0,0.7235801769877115,257.0,355.1783315428839
72,0.0,0.7207646899177205,256.0,355.1783315428839
24,0.0,0.8418586394930573,474.0,563.0398950178013
48,0.0,0.8418586394930573,474.0,563.0398950178013
72,0.0,0.8436347125721565,475.0,563.0398950178013
24,0.0,0.9109432652223072,664.0,728.9147692836359
48,0.0,0.9109432652223072,664.0,728.9147692836359
72,0.0,0.9109432652223072,664.0,728.9147692836359
24,0.0,0.9584734315146127,804.0,838.8338931101006
48,0.0,0.9620498249157867,807.0,838.8338931101006
72,0.0,0.9584734315146127,804.0,838.8338931101006
24,0.0,0.9983979567509895,883.0,884.4168740824347
48,0.0,1.000659333776473,885.0,884.4168740824347
72,0.0,0.9983979567509895,883.0,884.4168740824347
24,0.0,1.0367592537327655,894.0,862.3024070257654
48,0.0,1.0379189396989095,895.0,862.3024070257654
72,0.0,1.0344398818004774,892.0,862.3024070257654
24,0.0,1.0747461328590435,832.0,774.1363049027315
48,0.0,1.0863719924692976,841.0,774.1363049027315
72,0.0,1.0786214193957948,835.0,774.1363049027315
24,0.0,1.1331632049328828,710.0,626.5646439182194
48,0.0,1.1443352365308126,717.0,626.5646439182194
72,0.0,1.1347592094468728,711.0,626.5646439182194
24,0.0,1.239997223678953,535.0,431.45257891199645
48,0.0,1.253903734598717,541.0,431.45257891199645
72,0.0,1.2423149754989138,536.0,431.45257891199645
24,0.0,1.5,326.0,208.4498834678607
48,0.0,1.5,331.0,208.4498834678607
72,0.0,1.5,327.0,208.4498834678607
24,100.0,0.31055759762346863,42.0,135.24061340441696
48,100.0,0.3401345116828466,46.0,135.24061340441696
72,100.0,0.28098068356409067,38.0,135.24061340441696
24,100.0,0.445129104459963,160.0,359.44627838728786
48,100.0,0.27542363338460213,99.0,359.44627838728786
72,100.0,0.3588853404708452,129.0,359.44627838728786
24,100.0,0.4726829703191223,268.0,566.9762120244468
48,100.0,0.43564437936128064,247.0,566.9762120244468
72,100.0,0.36685842472528896,208.0,566.9762120244468
24,100.0,0.4969713726161029,364.0,732.4365548137523
48,100.0,0.4109570965863928,301.0,732.4365548137523
72,100.0,0.4655693353354151,341.0,732.4365548137523
24,100.0,0.8456700362835196,712.0,841.935943632387
48,100.0,0.7352103264880598,619.0,841.935943632387
72,100.0,0.5059767351921058,426.0,841.935943632387
24,100.0,0.9761764503554139,866.0,887.1346975075049
48,52.0,0.9953392675101969,883.0,887.1346975075049
72,100.0,0.7372048481898853,654.0,887.1346975075049
24,0.0,1.0477600735162047,906.0,864.7017794441541
48,0.0,1.0466036054438912,905.0,864.7017794441541
72,100.0,1.0142224994191078,877.0,864.7017794441541
24,0.0,1.0859118081260344,843.0,776.3061361813268
48,11.0,1.0897762629592231,846.0,776.3061361813268
72,100.0,0.450853063872019,350.0,776.3061361813268
24,100.0,1.107207184299534,696.0,628.6086379039521
48,5.0,1.15015918713874,723.0,628.6086379039521
72,100.0,0.8415410926644445,529.0,628.6086379039521
24,37.0,1.2457493612251516,540.0,433.4740332268191
48,5.0,1.254977134271264,544.0,433.4740332268191
72,42.0,1.2342146449175113,535.0,433.4740332268191
24,30.0,1.5,320.0,210.4858492384897
48,100.0,1.3540102625952897,285.0,210.4858492384897
72,0.0,1.5,329.0,210.4858492384897
24,100.0,0.3156826604582178,44.0,139.38047764845047
48,100.0,0.3300318722972277,46.0,139.38047764845047
72,100.0,0.1721905420681188,24.0,139.38047764845047
24,100.0,0.27772400899561095,101.0,363.67039481126085
48,100.0,0.3574665462319745,130.0,363.67039481126085
72,100.0,0.43720908346833803,159.0,363.67039481126085
24,100.0,0.2872871172281826,164.0,570.8574807750264
48,67.0,0.7655150623702183,437.0,570.8574807750264
72,100.0,0.48698669871606565,278.0,570.8574807750264
24,100.0,0.7215686591983496,531.0,735.8967067526629
48,100.0,0.8139729319393811,599.0,735.8967067526629
72,100.0,0.8112551592117038,597.0,735.8967067526629
24,100.0,0.8615657500782153,728.0,844.9732361504739
48,8.0,0.9337573857303735,789.0,844.9732361504739
72,100.0,0.910087996991961,769.0,844.9732361504739
24,0.0,0.9811325814452162,873.0,889.7880026714269
48,0.0,0.9766371286092702,869.0,889.7880026714269
72,6.0,0.9845041710721758,876.0,889.7880026714269
24,0.0,1.021867342020238,886.0,867.0401367836774
48,5.0,1.0195606437312532,884.0,867.0401367836774
72,16.0,1.0241740403092228,888.0,867.0401367836774
24,0.0,1.0688297364557453,832.0,778.4214563106411
48,0.0,1.0636911319535542,828.0,778.4214563106411
72,0.0,1.0688297364557453,832.0,778.4214563106411
24,0.0,1.1290705136599972,712.0,630.6072042320717
48,6.0,1.1227274208866265,708.0,630.6072042320717
72,0.0,1.13065628685334,713.0,630.6072042320717
24,0.0,1.2354715156581135,538.0,435.46127383877166
48,100.0,1.1573933901332512,504.0,435.46127383877166
72,0.0,1.2423607620279542,541.0,435.46127383877166
24,0.0,1.5,331.0,212.50166986407817
48,63.0,1.4964588287866227,318.0,212.50166986407817
72,0.0,1.5,332.0,212.50166986407817
24,0.0,0.4529476471125528,65.0,143.50444342599306
48,6.0,0.4529476471125528,65.0,143.50444342599306
72,0.0,0.44597922177235966,64.0,143.50444342599306
24,6.0,0.7339981596225074,270.0,367.84833375993753
48,47.0,0.736716671324813,271.0,367.84833375993753
72,0.0,0.7258426245155907,267.0,367.84833375993753
24,100.0,0.8282843901362473,476.0,574.6818431791297
48,100.0,0.795222618261061,457.0,574.6818431791297
72,100.0,0.8439452294455462,485.0,574.6818431791297
24,62.0,0.918443988475299,679.0,739.293858438991
48,100.0,0.8643383043235877,639.0,739.293858438991
72,7.0,0.918443988475299,679.0,739.293858438991
24,100.0,0.906898542916332,769.0,847.9449063035333
48,100.0,0.8915673581856267,756.0,847.9449063035333
72,100.0,0.945816165694276,802.0,847.9449063035333
24,100.0,0.9222565659039133,823.0,892.3764063347916
48,100.0,0.9256183759861876,826.0,892.3764063347916
72,100.0,0.9928545776316734,886.0,892.3764063347916
24,100.0,0.9317654133875496,810.0,869.3175217302215
48,100.0,0.9041575492871777,786.0,869.3175217302215
72,75.0,1.0502491634849787,913.0,869.3175217302215
24,100.0,0.9314749048172728,727.0,780.4826477237359
48,100.0,0.8879121169716232,693.0,780.4826477237359
72,100.0,1.0493506836937365,819.0,780.4826477237359
24,100.0,0.7841141602896917,496.0,632.5609523704461
48,100.0,0.8963563082343855,567.0,632.5609523704461
72,65.0,1.125583230093267,712.0,632.5609523704461
24,100.0,0.6355520525352892,278.0,437.41499833259365
48,100.0,0.8413063141474332,368.0,437.41499833259365
72,100.0,1.0310574665230772,451.0,437.41499833259365
24,100.0,0.7505900529835303,161.0,214.4979131551757
48,100.0,0.9090997536135925,195.0,214.4979131551757
72,100.0,1.1049058543919048,237.0,214.4979131551757
24,100.0,0.21678899747971817,32.0,147.6089671155649
48,100.0,0.04064793702744716,6.0,147.6089671155649
72,100.0,0.033873280856205966,5.0,147.6089671155649
24,100.0,0.034948320155396784,13.0,371.97782160046154
48,100.0,0.04570164943398041,17.0,371.97782160046154
72,100.0,0.010753329278583627,4.0,371.97782160046154
24,100.0,0.031117775605650787,18.0,578.4475159185645
48,100.0,0.031117775605650787,18.0,578.4475159185645
72,100.0,0.01901641842567548,11.0,578.4475159185645
24,100.0,0.037704003227002424,28.0,742.6267134400009
48,100.0,0.02289171624496576,17.0,742.6267134400009
72,100.0,0.03097114550789485,23.0,742.6267134400009
24,100.0,0.0305576722612495,26.0,850.8501491120078
48,100.0,0.032908262435191765,28.0,850.8501491120078
72,100.0,0.055238869087643326,47.0,850.8501491120078
24,100.0,0.2044922206561127,183.0,894.8995683691293
48,100.0,0.010056994458497346,9.0,894.8995683691293
72,100.0,0.04469775314887709,40.0,894.8995683691293
24,100.0,0.0665493257032939,58.0,871.5339995868545
48,100.0,0.0906447712165555,79.0,871.5339995868545
72,100.0,0.021800641178665245,19.0,871.5339995868545
24,100.0,0.10351568767221059,81.0,782.4900922891221
48,100.0,0.12140728801061736,95.0,782.4900922891221
72,100.0,0.08434611588106047,66.0,782.4900922891221
24,100.0,0.061468582093860615,39.0,634.4704672127984
48,100.0,0.04570740719799892,29.0,634.4704672127984
72,100.0,0.12136104669813506,77.0,634.4704672127984
24,100.0,0.21168315405162183,93.0,439.33585748311685
48,100.0,0.29134885718932896,128.0,439.33585748311685
72,100.0,0.11153198439279,49.0,439.33585748311685
24,100.0,0.9100354317860265,197.0,216.47508780330645
48,100.0,0.8499823322265426,184.0,216.47508780330645
72,100.0,0.1385840759065015,30.0,216.47508780330645
24,100.0,0.013184730365594585,2.0,151.69062578776575
48,100.0,0.09229311255916209,14.0,151.69062578776575
72,100.0,0.013184730365594585,2.0,151.69062578776575
24,100.0,0.042546779135191275,16.0,376.0566681007843
48,100.0,0.010636694783797819,4.0,376.0566681007843
72,100.0,0.06382016870278691,24.0,376.0566681007843
24,100.0,0.05153286230967072,30.0,582.1527983391321
48,100.0,0.012024334538923168,7.0,582.1527983391321
72,100.0,0.041226289847736575,24.0,582.1527983391321
24,100.0,0.1501553738510737,112.0,745.894050459248
48,100.0,0.03887951644358158,29.0,745.894050459248
72,100.0,0.0670336490406579,50.0,745.894050459248
24,100.0,0.2729333665957973,233.0,853.6882203379079
48,100.0,0.09253963931788836,79.0,853.6882203379079
72,100.0,0.04451273789974377,38.0,853.6882203379079
24,100.0,0.2618801106272793,235.0,897.3571892768275
48,100.0,0.1348403973868119,121.0,897.3571892768275
72,100.0,0.19724587055756782,177.0,897.3571892768275
24,100.0,0.25295023181441306,221.0,873.689651971323
48,100.0,0.08240912529700334,72.0,873.689651971323
72,100.0,0.19457710139570233,170.0,873.689651971323
24,100.0,0.25113323507041685,197.0,784.444161461791
48,100.0,0.2970256029005438,233.0,784.444161461791
72,100.0,0.3250709387967325,255.0,784.444161461791
24,100.0,0.3095847292801647,197.0,636.3362962315916
48,100.0,0.25772535838551786,164.0,636.3362962315916
72,100.0,0.3331571705959133,212.0,636.3362962315916
24,100.0,0.25383906637846615,112.0,441.2244403428883
48,100.0,0.23797412472981203,105.0,441.2244403428883
72,100.0,0.41928774357157356,185.0,441.2244403428883
24,100.0,0.18770003712333283,41.0,218.43362754936464
48,100.0,0.3341976270732511,73.0,218.43362754936464
72,100.0,0.4715391176512995,103.0,218.43362754936464
24,41.0,0.4815529090709457,75.0,155.74612589236892
48,97.0,0.1926211636283783,30.0,155.74612589236892
72,100.0,0.09631058181418915,15.0,155.74612589236892
24,100.0,0.6524894448438574,248.0,380.082776755641
48,100.0,0.12365727382121491,47.0,380.082776755641
72,100.0,0.14996733208104787,57.0,380.082776755641
24,88.0,0.563335963932847,330.0,585.7960810741669
48,100.0,0.16558663182268535,97.0,585.7960810741669
72,100.0,0.17241494653702288,101.0,585.7960810741669
24,100.0,0.5526670840889184,414.0,749.0947297548694
48,100.0,0.1641981916496062,123.0,749.0947297548694
72,100.0,0.14684391123135512,110.0,749.0947297548694
24,100.0,0.879202030739891,753.0,856.4584403499547
48,100.0,0.11675989784062298,100.0,856.4584403499547
72,100.0,0.30124053642880727,258.0,856.4584403499547
24,100.0,0.9102538481779452,819.0,899.7490113767626
48,100.0,0.19005300126792263,171.0,899.7490113767626
72,100.0,0.8502371109354434,765.0,899.7490113767626
24,100.0,0.8997646477754851,788.0,875.7845753866811
48,100.0,0.8049924830986257,705.0,875.7845753866811
72,100.0,0.5001229894995717,438.0,875.7845753866811
24,100.0,0.8482279657348805,667.0,786.3452125421617
48,100.0,0.1437027887976634,113.0,786.3452125421617
72,100.0,0.440010309061872,346.0,786.3452125421617
24,100.0,0.857153229893698,547.0,638.1589439589903
48,100.0,0.06424731704870497,41.0,638.1589439589903
72,100.0,0.991915894922689,633.0,638.1589439589903
24,100.0,0.796693577183692,353.0,443.08126751548986
48,100.0,0.07447843639394287,33.0,443.08126751548986
72,100.0,0.16926917362259744,75.0,443.08126751548986
24,100.0,0.7124256164494046,157.0,220.37388377815287
48,100.0,0.167896482857503,37.0,220.37388377815287
72,100.0,0.15428325451770544,34.0,220.37388377815287
24,100.0,0.4193467493360372,67.0,159.77231278430767
48,100.0,0.03755344023904811,6.0,159.77231278430767
72,100.0,0.02503562682603207,4.0,159.77231278430767
24,7.0,0.7759322358166099,298.0,384.05415607766
48,74.0,0.7264600462846784,279.0,384.05415607766
72,100.0,0.04426459063383345,17.0,384.05415607766
24,100.0,0.8398715262897359,495.0,589.3758563130959
48,100.0,0.7567327287378227,446.0,589.3758563130959
72,100.0,0.07465524678130986,44.0,589.3758563130959
24,10.0,0.9491806775908623,714.0,752.227702119074
48,100.0,0.8228891308525823,619.0,752.227702119074
72,100.0,0.10900954560567326,82.0,752.227702119074
24,100.0,0.9916660458233815,852.0,859.1602017517736
48,100.0,0.8659618991697134,744.0,859.1602017517736
72,100.0,0.09776989184174184,84.0,859.1602017517736
24,48.0,1.0331737168687334,932.0,902.0748251558671
48,100.0,0.8546962829461303,771.0,902.0748251558671
72,100.0,0.11085554902025037,100.0,902.0748251558671
24,100.0,1.033242749643119,907.0,877.8188865233044
48,100.0,0.8429984947474178,740.0,877.8188865233044
72,100.0,0.16859969894948357,148.0,877.8188865233044
24,100.0,1.051772060980026,829.0,788.1935932273668
48,100.0,0.8563885900621444,675.0,788.1935932273668
72,100.0,0.12052876452726476,95.0,788.1935932273668
24,100.0,1.104793014500628,707.0,639.9388760794868
48,100.0,0.7110054053716912,455.0,639.9388760794868
72,100.0,0.12813723789116194,82.0,639.9388760794868
24,100.0,1.0743823317685954,478.0,444.9067951565621
48,100.0,0.5506771365759536,245.0,444.9067951565621
72,100.0,0.16632697186375744,74.0,444.9067951565621
24,100.0,0.9716768381760774,216.0,222.29612924133392
48,100.0,0.26091322506579856,58.0,222.29612924133392
72,100.0,0.19343566685912653,43.0,222.29612924133392
24,100.0,0.042743868092668995,7.0,163.76618009450976
48,100.0,0.04885013496305028,8.0,163.76618009450976
72,100.0,0.06716893557419414,11.0,163.76618009450976
24,100.0,0.10567856539169232,41.0,387.96893057769614
48,100.0,0.12887629925816135,50.0,387.96893057769614
72,93.0,0.5412804568842777,210.0,387.96893057769614
24,100.0,0.07252601188155595,43.0,592.8907282289888
48,100.0,0.19565156693629046,116.0,592.8907282289888
72,34.0,0.8568189310658237,508.0,592.8907282289888
24,100.0,0.14166706032131116,107.0,755.2920188879211
48,100.0,0.33232179570700093,251.0,755.2920188879211
72,11.0,0.9228218789154568,697.0,755.2920188879211
24,100.0,0.26224395585672094,226.0,861.7929792192308
48,87.0,0.7994959539171714,689.0,861.7929792192308
72,10.0,0.9700705623726492,836.0,861.7929792192308
24,100.0,0.3770728727344324,341.0,904.3344792404675
48,100.0,0.5672679874274599,513.0,904.3344792404675
72,7.0,1.0106879931943438,914.0,904.3344792404675
24,100.0,0.7865488930613416,692.0,879.7927326636415
48,100.0,0.6115076654147424,538.0,879.7927326636415
72,6.0,1.0491107345312403,923.0,879.7927326636415
24,100.0,0.9493795233968201,750.0,789.9896527329211
48,100.0,0.9759621500519311,771.0,789.9896527329211
72,96.0,0.7531744218948107,595.0,789.9896527329211
24,100.0,1.0379061213624845,666.0,641.6765315207176
48,100.0,0.9553099885813858,613.0,641.6765315207176
72,100.0,0.7059631726384467,453.0,641.6765315207176
24,100.0,0.9603730212764634,429.0,446.7014279824333
48,100.0,1.112599980359912,497.0,446.7014279824333
72,100.0,0.8685891194761487,388.0,446.7014279824333
24,100.0,0.9500421836417888,213.0,224.2005709509749
48,21.0,1.5,351.0,224.2005709509749
72,100.0,1.1195332774370375,251.0,224.2005709509749
24,100.0,0.1371293314472405,23.0,167.72487517631544
48,100.0,0.3935015598051249,66.0,167.72487517631544
72,100.0,0.05365930360978976,9.0,167.72487517631544
24,100.0,0.1071906150962059,42.0,391.82534741781353
48,100.0,0.5742354380153887,225.0,391.82534741781353
72,100.0,0.11739924510536835,46.0,391.82534741781353
24,100.0,0.1307979943493782,78.0,596.3394193312477
48,100.0,0.769695889825187,459.0,596.3394193312477
72,100.0,0.1811049152529852,108.0,596.3394193312477
24,100.0,0.16220774743151603,123.0,758.2868386229856
48,21.0,0.8967582784831781,680.0,758.2868386229856
72,100.0,0.33100930573423193,251.0,758.2868386229856
24,100.0,0.30890037886277466,267.0,864.3563370914853
48,100.0,0.8838947170455426,764.0,864.3563370914853
72,100.0,0.4118671718170329,356.0,864.3563370914853
24,100.0,0.4975026199351654,451.0,906.5278893581994
48,100.0,0.2106940142075756,191.0,906.5278893581994
72,100.0,0.21951889438380914,199.0,906.5278893581994
24,100.0,0.624924647253377,551.0,881.7063023865593
48,100.0,0.1383680707167187,122.0,881.7063023865593
72,100.0,0.43778750243158543,386.0,881.7063023865593
24,100.0,0.8891878059182352,704.0,791.7337544603439
