solar_bin,lead,month,site,n,n_valid,median,p90,p95,p99,max,p_gt_1,p_gt_1_2,p_gt_1_5,p_gt_2,p_gt_3,p_gt_5
>50,D+1,2024-07,nantong_1,155.0,155.0,0.910694111224999,1.0515019887441925,1.081198540788525,1.0915706672005598,1.1031827381885444,0.21935483870967742,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-07,nantong_2,157.0,157.0,0.9303327682345464,1.0602858058711542,1.0934770771576647,1.101235976700719,1.1107464770293776,0.2611464968152866,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-07,suqian_1,184.0,184.0,0.8000892095223984,1.051536210646037,1.0709225330290189,1.1100426790843803,1.1427701008386641,0.21195652173913043,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-07,suzhou_1,155.0,155.0,0.9262372345974303,1.0502179209652527,1.0891601191362732,1.09863651920049,1.1083807641031127,0.23870967741935484,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-07,taizhou_1,173.0,173.0,0.7869207297302341,1.0159989572441952,1.0508415571652363,1.0768410048565442,1.106018495803206,0.11560693641618497,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-07,taizhou_2,155.0,155.0,0.8448513625430649,1.0394085190868747,1.0520412092406755,1.088610370709462,1.100986408750263,0.2064516129032258,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-07,wuxi_1,167.0,167.0,0.9098491664751781,1.0659432717910233,1.0948272404898545,1.1489626084163356,1.1536868432615588,0.2874251497005988,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-07,xuzhou_1,186.0,186.0,0.9008084638668157,1.065311395615491,1.0978225203454053,1.1270856855210658,1.1436870928168796,0.25268817204301075,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-07,xuzhou_2,186.0,186.0,0.8941477872770909,1.072313884711991,1.100488782908918,1.134308495335481,1.155597749158277,0.26881720430107525,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-07,yancheng_1,170.0,170.0,0.7179751676058133,1.02784336484731,1.0576369966267,1.1120892828263518,1.128138138405223,0.16470588235294117,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-07,yancheng_2,155.0,155.0,0.8548713255458348,1.0335873498728652,1.0674122097018874,1.0954092765626788,1.1023679477349584,0.1935483870967742,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-07,yancheng_3,172.0,172.0,0.8207978170900685,1.0173120203468722,1.051637333575723,1.0873422904135668,1.10393993376197,0.14534883720930233,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-08,changzhou_1,155.0,155.0,0.9414389606897884,1.0379556848189055,1.0581783976036159,1.0700593676384118,1.0760557698841808,0.22580645161290322,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-08,huai_an_1,155.0,155.0,0.919850882288488,1.0333742878312009,1.0548390183247822,1.0754906475576826,1.0808654695799598,0.2,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-08,huai_an_2,155.0,155.0,0.9233763363791662,1.0354141146505023,1.0556817535557148,1.0696261440685757,1.0728826475632356,0.21935483870967742,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-08,huai_an_3,155.0,155.0,0.9331497423298609,1.0441310740955907,1.0606921757783507,1.0704179886919276,1.090542735386942,0.24516129032258063,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-08,lianyungang_1,155.0,155.0,0.9371393180367039,1.0237151102325073,1.0549633654781592,1.079622184415637,1.0918370128051698,0.17419354838709677,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-08,lianyungang_2,155.0,155.0,0.9189555923692979,1.036877415907302,1.054528535135087,1.0667228984551207,1.0809428994410544,0.2129032258064516,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-08,nanjing_1,155.0,155.0,0.9282791804063769,1.0473803864826636,1.0671948474397388,1.0769817052569497,1.0786821196075882,0.2,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-08,nanjing_2,155.0,155.0,0.9481874710275263,1.042587736882269,1.067978034425956,1.0774483484292128,1.087832303516648,0.23870967741935484,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-08,nantong_1,155.0,155.0,0.9717465574161782,1.07354927789342,1.0831938643721808,1.0917578430072095,1.096851218212666,0.3935483870967742,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-08,nantong_2,155.0,155.0,0.9869150674087835,1.0887907349708263,1.0962403067352036,1.1091187946636234,1.1280873484626615,0.4645161290322581,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-08,suqian_1,155.0,155.0,0.9271082932787231,1.0301208906638841,1.0503594134045418,1.0769973054362976,1.0909265369127614,0.2,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-08,suzhou_1,155.0,155.0,0.9575399196818277,1.062874827746724,1.0909994036022541,1.1010315246158986,1.1029577192949134,0.2903225806451613,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-08,taizhou_1,155.0,155.0,0.9222773940095244,1.0363604452656348,1.0537934154269615,1.0661381710077498,1.071013818370334,0.2,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-08,taizhou_2,155.0,155.0,0.9678063117314433,1.068141665011013,1.0794024652014027,1.0903467669168476,1.1154106550798943,0.34838709677419355,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-08,wuxi_1,155.0,155.0,0.9793406904897678,1.0772361251566993,1.091130468252577,1.105980764361096,1.1089763784810058,0.4258064516129032,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-08,xuzhou_1,158.0,158.0,0.959931356313553,1.069834599668892,1.0842192096994516,1.1053556656286516,1.1239941643974005,0.3291139240506329,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-08,xuzhou_2,157.0,157.0,0.951775046703211,1.0508886237503137,1.0747661401567277,1.103387479488478,1.1200917852695422,0.2611464968152866,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-08,yancheng_1,155.0,155.0,0.9069594374434676,1.015431556948481,1.0359572830863535,1.0633290648663751,1.0690753293187107,0.15483870967741936,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-08,yancheng_2,155.0,155.0,0.9691729251598862,1.077074245614771,1.085111504779299,1.0929277607805807,1.1190138186605978,0.3935483870967742,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-08,yancheng_3,155.0,155.0,0.9197196905483956,1.03235082423736,1.0524206686370854,1.0689025469239115,1.079774520878638,0.2,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-09,changzhou_1,119.0,119.0,0.897489334825007,1.0106488472818367,1.032965233860628,1.054454934316352,1.058489935984152,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-09,huai_an_1,111.0,111.0,0.8846600698919201,1.0094353854630238,1.0351157968594404,1.062693345787855,1.0637911385983378,0.15315315315315314,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-09,huai_an_2,106.0,106.0,0.9081557868116689,1.0125680965484753,1.0344351825666227,1.0707744895896079,1.0794758421382407,0.12264150943396226,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-09,huai_an_3,110.0,110.0,0.8963545257068717,1.0252275358738818,1.048292012399653,1.0690460398770139,1.0697275127133798,0.17272727272727273,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-09,lianyungang_1,100.0,100.0,0.9491534299514288,1.0369624400589763,1.050947479029668,1.0800560354461515,1.0855599670977851,0.25,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-09,lianyungang_2,101.0,101.0,0.9295168292093913,1.025646463886765,1.0405765755287735,1.0689414694027426,1.0763372730240235,0.1485148514851485,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-09,nanjing_1,115.0,115.0,0.896545453892875,1.0212892792472927,1.0454999670178984,1.059347819277706,1.061283580135462,0.1826086956521739,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-09,nanjing_2,118.0,118.0,0.8781256004368063,1.0201224300727745,1.0441917650812065,1.0668032076573588,1.0670407043874233,0.15254237288135594,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-09,nantong_1,117.0,117.0,0.8752959130186333,1.0129372773400553,1.0457486460037786,1.0761807439647786,1.0845302208446745,0.11965811965811966,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-09,nantong_2,117.0,117.0,0.9363414693639487,1.041085220513388,1.0618549088959324,1.0840705166198188,1.1029254027595536,0.26495726495726496,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-09,suqian_1,105.0,105.0,0.8767974639413764,1.0267593335421792,1.043316046726768,1.0742651770911869,1.0759076767686229,0.13333333333333333,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-09,suzhou_1,119.0,119.0,0.8854880231965591,1.038362193888055,1.056689783731414,1.085683943398894,1.0890019873984549,0.17647058823529413,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-09,taizhou_1,113.0,113.0,0.890457460094256,1.0026256263147177,1.0209794453012841,1.044825194249046,1.0470971832700542,0.11504424778761062,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-09,taizhou_2,113.0,113.0,0.9237725468195881,1.0324933964254628,1.0538252564359807,1.0748049837206028,1.0862431413443967,0.18584070796460178,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-09,wuxi_1,121.0,121.0,0.9346892696388367,1.0501579424527294,1.0671104514689531,1.0907223290831942,1.0940087451451257,0.256198347107438,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-09,xuzhou_1,100.0,100.0,0.9508885977224981,1.0506365694191016,1.0673802839494495,1.0873094497670452,1.0878197224157573,0.33,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-09,xuzhou_2,103.0,103.0,0.9331016907339159,1.044174534299004,1.0696093843555463,1.0865814330023638,1.093507737604347,0.24271844660194175,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-09,yancheng_1,107.0,107.0,0.8574587083542697,1.0146434668454052,1.0325545643518084,1.0720115703705198,1.0770168610359503,0.11214953271028037,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-09,yancheng_2,111.0,111.0,0.9211034311041595,1.0282919718395545,1.0446036017759464,1.0730600743791014,1.0854775773178167,0.2072072072072072,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-09,yancheng_3,111.0,111.0,0.8532863485858195,0.9970762860856788,1.0205666883883775,1.051943202738068,1.0560006076346158,0.0990990990990991,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-10,changzhou_1,28.0,28.0,0.9158201676421971,1.021940833114366,1.0428212522874567,1.0635136740639748,1.0675026635177194,0.2857142857142857,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-10,huai_an_1,16.0,16.0,0.9576088602147362,1.0164586740155837,1.022112938500079,1.030146356795138,1.032154711368903,0.25,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-10,huai_an_2,10.0,10.0,0.987616369092763,1.0291955024847008,1.0293986456584983,1.0295611601975365,1.029601788832296,0.4,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-10,huai_an_3,16.0,16.0,0.9844252174877393,1.0387830330329397,1.0640146914765019,1.0914579031546425,1.0983187060741777,0.4375,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-10,lianyungang_1,5.0,5.0,1.0334375240884868,1.0533973893959496,1.0542459074137451,1.0549247218279818,1.0550944254315409,0.8,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-10,lianyungang_2,6.0,6.0,1.007326828267836,1.0286335118618302,1.0298280218641311,1.030783629865972,1.0310225318664323,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-10,nanjing_1,24.0,24.0,0.9229431117221906,1.0559595106518744,1.0725836070934367,1.084756228066563,1.0878462942612968,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-10,nanjing_2,28.0,28.0,0.9506880211068944,1.0309611089006754,1.055812852926348,1.0718008863871848,1.0743547076452729,0.2857142857142857,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-10,nantong_1,23.0,23.0,0.9791343111095974,1.0287308501756882,1.0325315962357038,1.0572952562995357,1.0641853639494667,0.34782608695652173,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-10,nantong_2,23.0,23.0,0.9389499846708379,1.0414518212994073,1.0489343455430862,1.053213068337378,1.0542193638382695,0.391304347826087,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-10,suqian_1,10.0,10.0,1.0125608445317833,1.055810697116535,1.0573244617322193,1.0585354734247667,1.0588382263479035,0.6,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-10,suzhou_1,28.0,28.0,0.9731820589551181,1.034629464571661,1.0392264592919545,1.0628970477727644,1.071307078785914,0.25,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-10,taizhou_1,17.0,17.0,0.9247262302151779,1.0136935051384575,1.0189972811813826,1.025036874511159,1.0265467728436033,0.23529411764705882,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-10,taizhou_2,17.0,17.0,0.6840997473640892,1.0264280125469754,1.0309885912669805,1.0365627121639793,1.037956242388229,0.17647058823529413,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-10,wuxi_1,31.0,31.0,0.9838074984174803,1.0613460383062505,1.0832188238910252,1.0865939024771334,1.0878102956181241,0.3548387096774194,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-10,xuzhou_1,5.0,5.0,1.0686009459322816,1.0778557105210713,1.0795067460670607,1.080827574503852,1.08115778161305,0.8,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-10,xuzhou_2,7.0,7.0,1.0397273937290097,1.073700839095991,1.074609059641506,1.0753356360779183,1.0755172801870214,0.5714285714285714,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-10,yancheng_1,10.0,10.0,0.98202137632405,1.021534442004332,1.0236370964216899,1.025319219955576,1.0257397508390476,0.3,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-10,yancheng_2,15.0,15.0,0.7812122091172462,1.0291243588846766,1.0360384759617955,1.0392871462924413,1.0400993138751027,0.2,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-10,yancheng_3,16.0,16.0,0.9475150773026927,1.0071038417421003,1.0141491290529523,1.0252690725003375,1.0280490583621837,0.25,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-02,changzhou_1,2.0,2.0,0.5743488386514607,0.7984227868276039,0.8264320303496218,0.8488394251672361,0.8544412738716397,0.0,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-02,nanjing_2,2.0,2.0,0.9464106404892387,0.9493312216631565,0.9496962943098963,0.9499883524272881,0.950061366956636,0.0,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-02,nantong_1,1.0,1.0,0.9527274764655927,0.9527274764655927,0.9527274764655927,0.9527274764655927,0.9527274764655927,0.0,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-02,nantong_2,1.0,1.0,1.0001871462812097,1.0001871462812097,1.0001871462812097,1.0001871462812097,1.0001871462812097,1.0,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-02,suzhou_1,2.0,2.0,0.5457827675563695,0.8838586109108345,0.9261180913301426,0.9599256756655891,0.9683775717494507,0.0,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-02,wuxi_1,3.0,3.0,0.9238796625550123,0.9810000964461191,0.9881401506825075,0.9938521940716182,0.9952802049188958,0.0,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-03,changzhou_1,90.0,90.0,0.9035834202174541,1.0592560682673935,1.0744910344703869,1.0954408792228836,1.118812707379959,0.28888888888888886,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-03,huai_an_1,77.0,77.0,0.963095787252025,1.0542562374118427,1.0785742670734482,1.0885611776779003,1.0900493408393654,0.3246753246753247,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-03,huai_an_2,68.0,68.0,0.9879201812030309,1.0634842494350814,1.0859291953190526,1.092642428252751,1.094822120440239,0.47058823529411764,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-03,huai_an_3,78.0,78.0,0.9799885822948122,1.069282009271535,1.0826490664927346,1.0928549511666772,1.098898928635244,0.3974358974358974,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-03,lianyungang_1,61.0,61.0,0.9954865011339636,1.0696640962772805,1.086574295162135,1.0904833158828566,1.0923095354217256,0.4426229508196721,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-03,lianyungang_2,60.0,60.0,0.9830549978745662,1.0574049716799265,1.0725489328733342,1.0891977297271567,1.097617502212321,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-03,nanjing_1,90.0,90.0,0.9409436431792875,1.0643616179169593,1.0717146107111255,1.0797988599436354,1.1079458985719282,0.3,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-03,nanjing_2,92.0,92.0,0.9226013722077631,1.0648543654171547,1.0751976682924205,1.1049005128516982,1.1181936155778507,0.29347826086956524,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-03,nantong_1,86.0,86.0,0.9304953914214541,1.042254805232764,1.0589957964935357,1.0698617465119873,1.0711172943878775,0.2441860465116279,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-03,nantong_2,85.0,85.0,1.0037727918337371,1.103646825058931,1.1213620647492242,1.1309388813673873,1.1317209430116402,0.5294117647058824,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-03,suqian_1,70.0,70.0,0.9979855235169479,1.076450653661174,1.089969323516399,1.1172402102124646,1.1472707865646081,0.44285714285714284,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-03,suzhou_1,91.0,91.0,0.9341786644499301,1.0526655086445473,1.0766686196845763,1.0857995850769704,1.0899886667283734,0.31868131868131866,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-03,taizhou_1,80.0,80.0,0.9114018379005391,1.0569622331309083,1.078448273381519,1.0841285633086426,1.0846585004905296,0.3375,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-03,taizhou_2,78.0,78.0,0.9413623207969201,1.0455300701358998,1.0653304772857395,1.0733065029203857,1.0777991387721593,0.32051282051282054,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-03,wuxi_1,95.0,95.0,0.9642433587385612,1.0888189966734807,1.10613397467024,1.1227846503427836,1.1494607174887457,0.3894736842105263,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-03,xuzhou_1,64.0,64.0,1.0124578881987285,1.0978970276287603,1.1105505223141101,1.1636565085288273,1.1655498404648452,0.546875,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-03,xuzhou_2,67.0,67.0,1.0024464543785192,1.093850438567372,1.1065863693690097,1.1310357546892467,1.1505580176043866,0.5074626865671642,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-03,yancheng_1,69.0,69.0,0.9702463150824053,1.0571790375654881,1.079685654066375,1.088401483410649,1.0927935896914753,0.42028985507246375,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-03,yancheng_2,74.0,74.0,0.965716513435711,1.0525652075739749,1.073405211393212,1.0819441607535754,1.0856513884666048,0.3783783783783784,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-03,yancheng_3,77.0,77.0,0.9388532469093289,1.050061213837753,1.0715010901409696,1.0817037061399102,1.0819465101435262,0.3116883116883117,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-04,changzhou_1,150.0,150.0,0.9483847900806153,1.0790941566648846,1.1009695927328103,1.1274540839595,1.1379391771659835,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-04,huai_an_1,147.0,147.0,0.9748454575727274,1.0888331015605985,1.1257264626261574,1.1349164440052306,1.1503557152816448,0.40816326530612246,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-04,huai_an_2,145.0,145.0,0.9922627111712681,1.0922728610058179,1.1192275088724417,1.1409618447592251,1.1437360955467613,0.4482758620689655,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-04,huai_an_3,145.0,145.0,0.9683936030918132,1.0977305024392365,1.127337984136854,1.1441479048601197,1.1508379888253755,0.42758620689655175,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-04,lianyungang_1,142.0,142.0,1.0040233741854894,1.1082457088616633,1.1229130662841524,1.1488516010102343,1.1591946233767074,0.5070422535211268,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-04,lianyungang_2,144.0,144.0,0.9829193621040102,1.0957445039095195,1.1072642639265302,1.1260009788519336,1.1456773061791485,0.4375,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-04,nanjing_1,147.0,147.0,0.932986508927542,1.0866616349848033,1.1231199150010402,1.1355723684431083,1.1435698373660825,0.3469387755102041,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-04,nanjing_2,149.0,149.0,0.953493081165911,1.0858597495972084,1.120909044467232,1.134015066906579,1.1404370424156938,0.3422818791946309,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-04,nantong_1,150.0,150.0,0.9412476710843898,1.0718366857976882,1.1040564323917204,1.1161732276962237,1.1272920527497572,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-04,nantong_2,150.0,150.0,0.9924667194854235,1.1242115761914908,1.1618696005634332,1.1878137617544469,1.203809572817575,0.46,0.006666666666666667,0.0,0.0,0.0,0.0
>50,D+1,2025-04,suqian_1,143.0,143.0,0.984517734611695,1.1054833662002908,1.125020852329043,1.1487473193656466,1.156510279327586,0.43356643356643354,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-04,suzhou_1,150.0,150.0,0.9659295316071863,1.0920328287508003,1.1185925149864766,1.1372577343161263,1.1531013071613299,0.38666666666666666,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-04,taizhou_1,148.0,148.0,0.9591225986370921,1.0821077896845945,1.1200321354215,1.1297169665838025,1.1431467121408165,0.3716216216216216,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-04,taizhou_2,150.0,150.0,0.9682538226514765,1.0842982868366962,1.1093500731352228,1.129865828841964,1.150804918701988,0.37333333333333335,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-04,wuxi_1,150.0,150.0,0.9778092379756875,1.1064120889995603,1.1236576602893733,1.1617061501138939,1.171763189614836,0.44666666666666666,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-04,xuzhou_1,138.0,138.0,1.008686161356596,1.1190634777573354,1.1326183153929064,1.1600877656700888,1.1648199949711509,0.5362318840579711,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-04,xuzhou_2,140.0,140.0,1.0038249339765448,1.1160364530500948,1.135005337929409,1.154361135797861,1.1640906712878707,0.5214285714285715,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-04,yancheng_1,146.0,146.0,0.9892382661685641,1.0890635673357403,1.1199962586389853,1.1367582909086664,1.1401104145241638,0.4452054794520548,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-04,yancheng_2,149.0,149.0,0.9784117623052593,1.0911636159753901,1.1157905191012576,1.1292683238431187,1.15361979435124,0.37583892617449666,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-04,yancheng_3,147.0,147.0,0.9684726931451708,1.0807962513570237,1.1161514440327671,1.1255940324884288,1.1433205302960616,0.36054421768707484,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-05,changzhou_1,155.0,155.0,0.9216649995612581,1.0835824344322493,1.1171203330658743,1.1336960908371407,1.1371744181772858,0.3032258064516129,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-05,huai_an_1,155.0,155.0,0.9510706902850135,1.0886517626613164,1.1167697443615037,1.1409534957268084,1.1596280953287308,0.36129032258064514,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-05,huai_an_2,155.0,155.0,0.9734295082805827,1.0955855253966094,1.1161006127437505,1.140879489453164,1.1497154811074688,0.432258064516129,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-05,huai_an_3,155.0,155.0,0.9739655829995623,1.086028383555632,1.117389907599356,1.1494771726384738,1.1637202011844394,0.4,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-05,lianyungang_1,155.0,155.0,0.9883745538171657,1.097127576884326,1.1149148423941073,1.1423280017581254,1.1617726385535376,0.4645161290322581,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-05,lianyungang_2,155.0,155.0,0.9728176376055576,1.0845107061907404,1.099475152393709,1.1268240645813858,1.1459695815423367,0.4,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-05,nanjing_1,155.0,155.0,0.9236781073052995,1.0842856137939836,1.104615199213016,1.139145441366877,1.1524218819482448,0.3096774193548387,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-05,nanjing_2,155.0,155.0,0.9171221093800652,1.0772855561173653,1.1011501491648559,1.1385129174182045,1.146588039932171,0.33548387096774196,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-05,nantong_1,163.0,163.0,0.9304309760268998,1.0763926394601762,1.104835698283681,1.1311202621033147,1.1336652878131754,0.3312883435582822,0.0,0.0,0.0,0.0,0.0
>50,D+1,2025-05,nantong_2,171.0,171.0,0.9024950074132595,1.0968066174660047,1.1249267215249952,1.1528280493708616,1.176848524370513,0.30409356725146197,0.0,0.0,0.0,0.0,0.0
